id,district,street,number,address,lon,lat,geocode,inPestGhetto,inInternational
d13-1608,13,Pozsonyi út,16,Pozsonyi út 16.,19.048558,47.51408,street-segment,0,1
d13-1609,13,Pozsonyi út,20,Pozsonyi út 20.,19.060026,47.579969,street-segment,0,0
d13-1610,13,Pozsonyi út,22,Pozsonyi út 22.,19.089651,47.554629,street-segment,0,0
d13-1611,13,Pozsonyi út,23,Pozsonyi út 23.,19.051726,47.518466,street-segment,0,1
d13-1612,13,Pozsonyi út,24,Pozsonyi út 24.,19.053164,47.521494,street-segment,0,0
d13-1613,13,Pozsonyi út,28,Pozsonyi út 28.,19.051699,47.518628,street-segment,0,1
d13-1614,13,Pozsonyi út,30,Pozsonyi út 30.,19.060029,47.579841,street-segment,0,0
d13-1615,13,Pozsonyi út,32,Pozsonyi út 32.,19.089603,47.554705,street-segment,0,0
d13-1616,13,Pozsonyi út,33/a,Pozsonyi út 33/a.,19.051709,47.518541,street-segment,0,1
d13-1617,13,Pozsonyi út,33/b,Pozsonyi út 33/b.,19.051644,47.518631,street-segment,0,1
d13-1618,13,Pozsonyi út,35,Pozsonyi út 35.,19.060053,47.579978,street-segment,0,0
d13-1619,13,Pozsonyi út,36,Pozsonyi út 36.,19.048517,47.513999,street-segment,0,1
d13-1620,13,Pozsonyi út,39,Pozsonyi út 39.,19.053201,47.521439,street-segment,0,0
d13-1621,13,Pozsonyi út,40,Pozsonyi út 40.,19.060051,47.579856,street-segment,0,0
d13-1622,13,Pozsonyi út,42,Pozsonyi út 42.,19.089614,47.554733,street-segment,0,0
d13-1623,13,Pozsonyi út,49,Pozsonyi út 49.,19.053103,47.521432,street-segment,0,0
d13-1624,13,Pozsonyi út,54,Pozsonyi út 54.,19.053206,47.521406,street-segment,0,0
d13-1625,13,Radnóti Miklós utca,2,Radnóti Miklós utca 2.,19.057497,47.513611,street-segment,0,0
d13-1626,13,Radnóti Miklós utca,4-6,Radnóti Miklós utca 4-6.,19.049794,47.516139,street-segment,0,1
d13-1627,13,Radnóti Miklós utca,5-7,Radnóti Miklós utca 5-7.,19.055605,47.514287,street-segment,0,1
d13-1628,13,Radnóti Miklós utca,11,Radnóti Miklós utca 11.,19.048611,47.516554,street-segment,0,1
d13-1629,13,Radnóti Miklós utca,19/b,Radnóti Miklós utca 19/b.,19.04871,47.516514,street-segment,0,1
d13-1630,13,Radnóti Miklós utca,25,Radnóti Miklós utca 25.,19.049088,47.516436,street-segment,0,1
d13-1631,13,Radnóti Miklós utca,29,Radnóti Miklós utca 29.,19.055733,47.514272,street-segment,0,1
d13-1632,13,Radnóti Miklós utca,34,Radnóti Miklós utca 34.,19.057571,47.513703,street-segment,0,0
d13-1633,13,Radnóti Miklós utca,40,Radnóti Miklós utca 40.,19.050592,47.515894,street-segment,0,1
d13-1634,13,Radnóti Miklós utca,41,Radnóti Miklós utca 41.,19.049255,47.516397,street-segment,0,1
d13-1635,13,Radnóti Miklós utca,43,Radnóti Miklós utca 43.,19.048652,47.516535,street-segment,0,1
d13-1636,13,Radnóti Miklós utca,45,Radnóti Miklós utca 45.,19.055706,47.514393,street-segment,0,1
d13-1637,13,Raoul Wallenberg utca,5,Raoul Wallenberg utca 5.,19.051636,47.514757,street-segment,0,1
d13-1638,13,Raoul Wallenberg utca,7,Raoul Wallenberg utca 7.,19.051559,47.51486,street-segment,0,1
d13-1639,13,Raoul Wallenberg utca,14,Raoul Wallenberg utca 14.,19.050145,47.51521,street-segment,0,1
d13-1640,13,Reitter Ferenc utca,16,Reitter Ferenc utca 16.,19.09415,47.545633,street-segment,0,0
d13-1641,13,Reitter Ferenc utca,20,Reitter Ferenc utca 20.,19.082141,47.524871,street-segment,0,0
d13-1642,13,Reitter Ferenc utca,21/a,Reitter Ferenc utca 21/a.,19.088121,47.535634,street-segment,0,0
d13-1643,13,Révész utca,6/d,Révész utca 6/d.,19.063008,47.526046,street-segment,0,0
d13-1644,13,Révész utca,9,Révész utca 9.,19.060528,47.527056,street-segment,0,0
d13-1645,13,Révész utca,11,Révész utca 11.,19.060381,47.526996,street-segment,0,0
d13-1646,13,Róbert Károly körút,55,Róbert Károly körút 55.,19.081818,47.522993,street-segment,0,0
d13-1647,13,Róbert Károly körút,56,Róbert Károly körút 56.,19.066888,47.532687,street-segment,0,0
d13-1648,13,Röppentyű utca,25,Röppentyű utca 25.,19.075045,47.535369,street-segment,0,0
d13-1649,13,Röppentyű utca,34,Röppentyű utca 34.,19.075855,47.537096,street-segment,0,0
d13-1650,13,Szegedi út,58,Szegedi út 58.,19.084842,47.527612,street-segment,0,0
d13-1651,13,Szekszárdi utca,15/a,Szekszárdi utca 15/a.,19.079278,47.55287,street-segment,0,0
d13-1652,13,Szekszárdi utca,16/a,Szekszárdi utca 16/a.,19.083427,47.552202,street-segment,0,0
d13-1653,13,Szekszárdi utca,17/a,Szekszárdi utca 17/a.,19.079295,47.552892,street-segment,0,0
d13-1654,13,Szent István körút,4,Szent István körút 4.,19.048015,47.513281,street-segment,0,1
d13-1655,13,Szent István körút,8,Szent István körút 8.,19.048053,47.51322,street-segment,0,1
d13-1656,13,Szent István körút,10,Szent István körút 10.,19.052298,47.511732,street-segment,0,1
d13-1657,13,Szent István körút,20,Szent István körút 20.,19.049566,47.512779,street-segment,0,1
d13-1658,13,Szent István körút,24,Szent István körút 24.,19.049866,47.512467,street-segment,0,1
d13-1659,13,Szent István körút,30,Szent István körút 30.,19.048345,47.51292,street-segment,0,1
d13-1660,13,Szent István park,2,Szent István park 2.,19.051549,47.519581,street-segment,0,0
d13-1661,13,Szent István park,3,Szent István park 3.,19.051673,47.519698,street-segment,0,0
d13-1662,13,Szent István park,4,Szent István park 4.,19.05156,47.519617,street-segment,0,0
d13-1663,13,Szent István park,6,Szent István park 6.,19.051558,47.519719,street-segment,0,0
d13-1664,13,Szent István park,8,Szent István park 8.,19.05165,47.519659,street-segment,0,0
d13-1665,13,Szent István park,10,Szent István park 10.,19.051521,47.51959,street-segment,0,0
d13-1666,13,Szent István park,11,Szent István park 11.,19.05155,47.519683,street-segment,0,0
d13-1667,13,Szent István park,14,Szent István park 14.,19.051573,47.519741,street-segment,0,0
d13-1668,13,Szent István park,16,Szent István park 16.,19.051527,47.519651,street-segment,0,0
d13-1669,13,Szent István park,22,Szent István park 22.,19.05152,47.519602,street-segment,0,0
d13-1670,13,Szent István park,23,Szent István park 23.,19.05169,47.51968,street-segment,0,0
d13-1671,13,Szent István park,25,Szent István park 25.,19.051694,47.519719,street-segment,0,0
d13-1672,13,Szent István park,35,Szent István park 35.,19.051692,47.519723,street-segment,0,0
d13-1673,13,Szent László út,12/a,Szent László út 12/a.,19.083977,47.524135,street-segment,0,0
d13-1674,13,Szent László út,12/b,Szent László út 12/b.,19.083921,47.524159,street-segment,0,0
d13-1675,13,Szent László út,13,Szent László út 13.,19.096101,47.544852,street-segment,0,0
d13-1676,13,Szent László út,32,Szent László út 32.,19.083903,47.524177,street-segment,0,0
d13-1677,13,Szent László út,49,Szent László út 49.,19.09611,47.544859,street-segment,0,0
d13-1678,13,Szent László út,51,Szent László út 51.,19.096043,47.544895,street-segment,0,0
d13-1679,13,Szent László út,97/a,Szent László út 97/a.,19.096107,47.544951,street-segment,0,0
d13-1680,13,Tátra utca,3,Tátra utca 3.,19.107898,47.572408,street-segment,0,0
d13-1681,13,Tátra utca,4,Tátra utca 4.,19.052012,47.515551,street-segment,0,1
d13-1682,13,Tátra utca,5/a,Tátra utca 5/a.,19.107765,47.572461,street-segment,0,0
d13-1683,13,Tátra utca,5/c,Tátra utca 5/c.,19.107839,47.572554,street-segment,0,0
d13-1684,13,Tátra utca,6,Tátra utca 6.,19.052031,47.515592,street-segment,0,1
d13-1685,13,Tátra utca,7,Tátra utca 7.,19.107727,47.57254,street-segment,0,0
d13-1686,13,Tátra utca,8,Tátra utca 8.,19.052053,47.515547,street-segment,0,1
d13-1687,13,Tátra utca,9,Tátra utca 9.,19.107883,47.572511,street-segment,0,0
d13-1688,13,Tátra utca,12/a,Tátra utca 12/a.,19.052021,47.515648,street-segment,0,1
d13-1689,13,Tátra utca,14-16,Tátra utca 14-16.,19.052098,47.51553,street-segment,0,1
d13-1690,13,Tátra utca,15/a,Tátra utca 15/a.,19.107878,47.572482,street-segment,0,0
d13-1691,13,Tátra utca,15/b,Tátra utca 15/b.,19.10789,47.572444,street-segment,0,0
d13-1692,13,Tátra utca,18,Tátra utca 18.,19.051977,47.515673,street-segment,0,1
d13-1693,13,Tátra utca,20/a,Tátra utca 20/a.,19.051964,47.5156,street-segment,0,1
d13-1694,13,Tátra utca,22/b,Tátra utca 22/b.,19.052016,47.515618,street-segment,0,1
d13-1695,13,Tátra utca,24,Tátra utca 24.,19.052086,47.515662,street-segment,0,1
d13-1696,13,Tátra utca,25,Tátra utca 25.,19.107773,47.572541,street-segment,0,0
d13-1697,13,Tátra utca,26,Tátra utca 26.,19.051983,47.515573,street-segment,0,1
d13-1698,13,Tátra utca,27/b,Tátra utca 27/b.,19.107898,47.572561,street-segment,0,0
d13-1699,13,Tátra utca,28,Tátra utca 28.,19.052021,47.515648,street-segment,0,1
d13-1700,13,Tátra utca,29/a,Tátra utca 29/a.,19.107887,47.572466,street-segment,0,0
d13-1701,13,Tátra utca,29/b,Tátra utca 29/b.,19.107841,47.572492,street-segment,0,0
d13-1702,13,Tátra utca,31,Tátra utca 31.,19.107848,47.572426,street-segment,0,0
d13-1703,13,Tátra utca,32,Tátra utca 32.,19.052047,47.515665,street-segment,0,1
d13-1704,13,Tátra utca,33/b,Tátra utca 33/b.,19.107818,47.572541,street-segment,0,0
d13-1705,13,Tátra utca,36,Tátra utca 36.,19.052106,47.515516,street-segment,0,1
d13-1706,13,Tátra utca,37,Tátra utca 37.,19.107814,47.572457,street-segment,0,0
d13-1707,13,Tátra utca,38,Tátra utca 38.,19.051952,47.515516,street-segment,0,1
d13-1708,13,Tátra utca,39,Tátra utca 39.,19.107742,47.572399,street-segment,0,0
d13-1709,13,Tátra utca,44,Tátra utca 44.,19.052039,47.515662,street-segment,0,1
d13-1710,13,Tátra utca,46,Tátra utca 46.,19.052045,47.515623,street-segment,0,1
d13-1711,13,Thurzó utca,5/a,Thurzó utca 5/a.,19.055331,47.519132,street-segment,0,0
d13-1712,13,Thurzó utca,21,Thurzó utca 21.,19.055494,47.51907,street-segment,0,0
d13-1713,13,Toborzó köz,7,Toborzó köz 7.,19.079474,47.556948,street-segment,0,0
d13-1714,13,Tüzér utca,43,Tüzér utca 43.,19.071745,47.525552,street-segment,0,0
d13-1715,13,Újpesti rakpart,5,Újpesti rakpart 5.,19.048766,47.516879,street-segment,0,1
d13-1716,13,Újpesti rakpart,7,Újpesti rakpart 7.,19.048544,47.516136,street-segment,0,1
d13-1717,13,Újpesti rakpart,8,Újpesti rakpart 8.,19.052462,47.521763,street-segment,0,0
d13-1718,13,Újpesti rakpart,9,Újpesti rakpart 9.,19.048045,47.515441,street-segment,0,1
d13-1719,13,Újpesti rakpart,41,Újpesti rakpart 41.,19.049813,47.518221,street-segment,0,1
d13-1720,13,Üteg utca,16/a,Üteg utca 16/a.,19.074933,47.528433,street-segment,0,0
d13-1721,13,Váci út,4,Váci út 4.,19.074547,47.552257,street-segment,0,0
d13-1722,13,Váci út,6,Váci út 6.,19.074065,47.551111,street-segment,0,0
d13-1723,13,Váci út,12,Váci út 12.,19.056073,47.510727,street-segment,0,0
d13-1724,13,Váci út,16,Váci út 16.,19.078376,47.561881,street-segment,0,0
d13-1725,13,Váci út,28,Váci út 28.,19.073136,47.548549,street-segment,0,0
d13-1726,13,Váci út,32,Váci út 32.,19.081478,47.579953,street-segment,0,0
d13-1727,13,Váci út,51/a,Váci út 51/a.,19.080471,47.569617,street-segment,0,0
d13-1728,13,Váci út,51/b,Váci út 51/b.,19.08053,47.569487,street-segment,0,0
d13-1729,13,Victor Hugo utca,3,Victor Hugo utca 3.,19.057137,47.517974,street-segment,0,0
d13-1730,13,Victor Hugo utca,28,Victor Hugo utca 28.,19.058377,47.517687,street-segment,0,0
d13-1731,13,Victor Hugo utca,29,Victor Hugo utca 29.,19.059418,47.517433,street-segment,0,0
d13-1732,13,Victor Hugo utca,32,Victor Hugo utca 32.,19.059982,47.517294,street-segment,0,0
d13-1733,13,Victor Hugo utca,36,Victor Hugo utca 36.,19.058421,47.517557,street-segment,0,0
d13-1734,13,Vígszínház utca,5,Vígszínház utca 5.,19.051932,47.512795,street-segment,0,1
d13-1735,13,Visegrádi utca,3,Visegrádi utca 3.,19.06337,47.528179,street-segment,0,0
d13-1736,13,Visegrádi utca,9,Visegrádi utca 9.,19.062797,47.528369,street-segment,0,0
d13-1737,13,Visegrádi utca,11/a,Visegrádi utca 11/a.,19.063335,47.52785,street-segment,0,0
d13-1738,13,Visegrádi utca,14,Visegrádi utca 14.,19.063531,47.528157,street-segment,0,0
d13-1739,13,Visegrádi utca,15,Visegrádi utca 15.,19.05735,47.517123,street-segment,0,0
d13-1740,13,Visegrádi utca,17,Visegrádi utca 17.,19.058239,47.518969,street-segment,0,0
d13-1741,13,Visegrádi utca,23,Visegrádi utca 23.,19.060116,47.522549,street-segment,0,0
d13-1742,13,Visegrádi utca,25,Visegrádi utca 25.,19.0634,47.528291,street-segment,0,0
d13-1743,13,Visegrádi utca,29,Visegrádi utca 29.,19.063961,47.530992,street-segment,0,0
d13-1744,13,Visegrádi utca,38/b,Visegrádi utca 38/b.,19.061238,47.525032,street-segment,0,0
d13-1745,13,Visegrádi utca,60,Visegrádi utca 60.,19.061288,47.525171,street-segment,0,0
d13-1746,13,Zsinór utca,23,Zsinór utca 23.,19.08974,47.535357,street-segment,0,0
d13-1747,13,Zsinór utca,42,Zsinór utca 42.,19.088335,47.535599,street-segment,0,0
d14-1748,14,Abonyi utca,3/a,Abonyi utca 3/a.,19.087602,47.505676,street-segment,0,0
d14-1749,14,Abonyi utca,5,Abonyi utca 5.,19.087572,47.505532,street-segment,0,0
d14-1750,14,Abonyi utca,8,Abonyi utca 8.,19.090124,47.507547,street-segment,0,0
d14-1751,14,Abonyi utca,10,Abonyi utca 10.,19.09005,47.507455,street-segment,0,0
d14-1752,14,Amerikai út,48,Amerikai út 48.,19.093933,47.520728,street-segment,0,0
d14-1753,14,Amerikai út,74,Amerikai út 74.,19.104924,47.513182,street-segment,0,0
d14-1754,14,Amerikai út,76,Amerikai út 76.,19.095535,47.519677,street-segment,0,0
d14-1755,14,Amerikai út,77,Amerikai út 77.,19.09294,47.521483,street-segment,0,0
d14-1756,14,Amerikai út,78,Amerikai út 78.,19.093893,47.520828,street-segment,0,0
d14-1757,14,Amerikai út,87,Amerikai út 87.,19.092974,47.521365,street-segment,0,0
d14-1758,14,Amerikai út,89,Amerikai út 89.,19.104988,47.513133,street-segment,0,0
d14-1759,14,Bácskai utca,4/c,Bácskai utca 4/c.,19.108147,47.519061,street-segment,0,0
d14-1760,14,Bácskai utca,14/a,Bácskai utca 14/a.,19.10273,47.515507,street-segment,0,0
d14-1761,14,Bácskai utca,14/b,Bácskai utca 14/b.,19.102629,47.515523,street-segment,0,0
d14-1762,14,Bácskai utca,52,Bácskai utca 52.,19.10815,47.519055,street-segment,0,0
d14-1763,14,Beckó utca,22,Beckó utca 22.,19.124532,47.519346,street-segment,0,0
d14-1764,14,Benkő utca,15,Benkő utca 15.,19.121293,47.51815,street-segment,0,0
d14-1765,14,Benkő utca,20,Benkő utca 20.,19.11943,47.516721,street-segment,0,0
d14-1766,14,Benkő utca,50,Benkő utca 50.,19.11934,47.516653,street-segment,0,0
d14-1767,14,Bonyhádi út,68,Bonyhádi út 68.,19.139349,47.518233,street-segment,0,0
d14-1768,14,Bonyhádi út,82/a,Bonyhádi út 82/a.,19.142205,47.519928,street-segment,0,0
d14-1769,14,Bonyhádi út,82/b,Bonyhádi út 82/b.,19.142177,47.520013,street-segment,0,0
d14-1770,14,Bosnyák utca,5,Bosnyák utca 5.,19.113643,47.518396,street-segment,0,0
d14-1771,14,Bosnyák utca,7/a,Bosnyák utca 7/a.,19.113651,47.518297,street-segment,0,0
d14-1772,14,Bosnyák utca,8,Bosnyák utca 8.,19.112899,47.517938,street-segment,0,0
d14-1773,14,Bosnyák utca,9,Bosnyák utca 9.,19.113661,47.518432,street-segment,0,0
d14-1774,14,Bosnyák utca,15,Bosnyák utca 15.,19.113682,47.518388,street-segment,0,0
d14-1775,14,Bosnyák utca,17/b,Bosnyák utca 17/b.,19.113658,47.518314,street-segment,0,0
d14-1776,14,Cházár András utca,7,Cházár András utca 7.,19.089975,47.506256,street-segment,0,0
d14-1777,14,Cházár András utca,9,Cházár András utca 9.,19.091798,47.504489,street-segment,0,0
d14-1778,14,Cházár András utca,18,Cházár András utca 18.,19.090925,47.505606,street-segment,0,0
d14-1779,14,Columbus utca,10/a,Columbus utca 10/a.,19.094113,47.518776,street-segment,0,0
d14-1780,14,Columbus utca,22/b,Columbus utca 22/b.,19.094034,47.518772,street-segment,0,0
d14-1781,14,Columbus utca,29,Columbus utca 29.,19.103733,47.51212,street-segment,0,0
d14-1782,14,Columbus utca,50,Columbus utca 50.,19.098263,47.515751,street-segment,0,0
d14-1783,14,Columbus utca,63/a,Columbus utca 63/a.,19.092598,47.519907,street-segment,0,0
d14-1784,14,Csáktornya utca,6,Csáktornya utca 6.,19.104102,47.536744,street-segment,0,0
d14-1785,14,Csernyus utca,44,Csernyus utca 44.,19.131295,47.514003,street-segment,0,0
d14-1786,14,Czobor utca,10,Czobor utca 10.,19.107139,47.525745,street-segment,0,0
d14-1787,14,Czobor utca,11,Czobor utca 11.,19.107188,47.525665,street-segment,0,0
d14-1788,14,Czobor utca,19,Czobor utca 19.,19.107163,47.525838,street-segment,0,0
d14-1789,14,Czobor utca,27,Czobor utca 27.,19.107149,47.525772,street-segment,0,0
d14-1790,14,Czobor utca,40,Czobor utca 40.,19.107237,47.525828,street-segment,0,0
d14-1791,14,Czobor utca,44/a,Czobor utca 44/a.,19.107173,47.525769,street-segment,0,0
d14-1792,14,Czobor utca,45/b,Czobor utca 45/b.,19.10722,47.525694,street-segment,0,0
d14-1793,14,Czobor utca,80/a,Czobor utca 80/a.,19.10721,47.525786,street-segment,0,0
d14-1794,14,Czobor utca,82,Czobor utca 82.,19.107171,47.525829,street-segment,0,0
d14-1795,14,Czobor utca,103,Czobor utca 103.,19.107109,47.525661,street-segment,0,0
d14-1796,14,Czobor utca,108,Czobor utca 108.,19.107212,47.525733,street-segment,0,0
d14-1797,14,Dorozsma köz,7,Dorozsma köz 7.,19.094455,47.521248,street-segment,0,0
d14-1798,14,Dorozsmai utca,39/a,Dorozsmai utca 39/a.,19.101476,47.525945,street-segment,0,0
d14-1799,14,Dorozsmai utca,78,Dorozsmai utca 78.,19.096719,47.521448,street-segment,0,0
d14-1800,14,Dorozsmai utca,118,Dorozsmai utca 118.,19.11104,47.536676,street-segment,0,0
d14-1801,14,Dorozsmai utca,123,Dorozsmai utca 123.,19.108448,47.533869,street-segment,0,0
d14-1802,14,Dorozsmai utca,163,Dorozsmai utca 163.,19.110033,47.535662,street-segment,0,0
d14-1803,14,Dózsa Gyórgy út,17,Dózsa Gyórgy út 17.,19.102412,47.499974,street-segment,0,0
d14-1804,14,Edison köz,10,Edison köz 10.,19.095111,47.518984,street-segment,0,0
d14-1805,14,Egressy út,25,Egressy út 25.,19.109858,47.508993,street-segment,0,0
d14-1806,14,Erzsébet királyné útja,2,Erzsébet királyné útja 2.,19.107347,47.528968,street-segment,0,0
d14-1807,14,Erzsébet királyné útja,2/b,Erzsébet királyné útja 2/b.,19.107405,47.528988,street-segment,0,0
d14-1808,14,Erzsébet királyné útja,10/f,Erzsébet királyné útja 10/f.,19.102185,47.523017,street-segment,0,0
d14-1809,14,Erzsébet királyné útja,29,Erzsébet királyné útja 29.,19.101612,47.522355,street-segment,0,0
d14-1810,14,Erzsébet királyné útja,83,Erzsébet királyné útja 83.,19.098027,47.520136,street-segment,0,0
d14-1811,14,Erzsébet királyné útja,98/a,Erzsébet királyné útja 98/a.,19.112696,47.534807,street-segment,0,0
d14-1812,14,Felsőőr utca,10,Felsőőr utca 10.,19.100558,47.525842,street-segment,0,0
d14-1813,14,Francia út,50/d,Francia út 50/d.,19.105421,47.507896,street-segment,0,0
d14-1814,14,Fráter György utca,31,Fráter György utca 31.,19.11899,47.510475,street-segment,0,0
d14-1815,14,Fűrész utca,24/b,Fűrész utca 24/b.,19.118408,47.520867,street-segment,0,0
d14-1816,14,Fűrész utca,29,Fűrész utca 29.,19.107155,47.525261,street-segment,0,0
d14-1817,14,Fűzfő utca,12,Fűzfő utca 12.,19.10856,47.513279,street-segment,0,0
d14-1818,14,Gizella út,1,Gizella út 1.,19.100151,47.508128,street-segment,0,0
d14-1819,14,Gizella út,53-55,Gizella út 53-55.,19.100183,47.508242,street-segment,0,0
d14-1820,14,Gyanafalva utca,12,Gyanafalva utca 12.,19.102152,47.527668,street-segment,0,0
d14-1821,14,Gyarmat utca,9,Gyarmat utca 9.,19.10489,47.518826,street-segment,0,0
d14-1822,14,Gyarmat utca,17,Gyarmat utca 17.,19.110623,47.523519,street-segment,0,0
d14-1823,14,Gyarmat utca,30,Gyarmat utca 30.,19.10756,47.520703,street-segment,0,0
d14-1824,14,Gyarmat utca,65/a,Gyarmat utca 65/a.,19.110512,47.523434,street-segment,0,0
d14-1825,14,Gyarmat utca,71,Gyarmat utca 71.,19.110682,47.523393,street-segment,0,0
d14-1826,14,Gyarmat utca,95,Gyarmat utca 95.,19.110648,47.523527,street-segment,0,0
d14-1827,14,Gyarmat utca,116,Gyarmat utca 116.,19.106353,47.5198,street-segment,0,0
d14-1828,14,Hajtsár út,187,Hajtsár út 187.,19.083492,47.522277,street-segment,0,0
d14-1829,14,Hermina út,8,Hermina út 8.,19.089845,47.51569,street-segment,0,0
d14-1830,14,Hermina út,12,Hermina út 12.,19.085864,47.518476,street-segment,0,0
d14-1831,14,Hermina út,14,Hermina út 14.,19.088591,47.516574,street-segment,0,0
d14-1832,14,Hermina út,22,Hermina út 22.,19.091923,47.514258,street-segment,0,0
d14-1833,14,Ilka utca,43,Ilka utca 43.,19.098982,47.507488,street-segment,0,0
d14-1834,14,Ilka utca,46,Ilka utca 46.,19.099002,47.507362,street-segment,0,0
d14-1835,14,Ilka utca,48,Ilka utca 48.,19.093938,47.511733,street-segment,0,0
d14-1836,14,Ilka utca,52,Ilka utca 52.,19.099072,47.507348,street-segment,0,0
d14-1837,14,Ilosvay Selymes utca,6/a,Ilosvay Selymes utca 6/a.,19.111308,47.520782,district-bbox,0,0
d14-1838,14,Ilosvay Selymes utca,21/b,Ilosvay Selymes utca 21/b.,19.085648,47.517147,district-bbox,0,0
d14-1839,14,Ilosvay Selymes utca,22,Ilosvay Selymes utca 22.,19.101371,47.521111,district-bbox,0,0
d14-1840,14,Ilosvay Selymes utca,23/a,Ilosvay Selymes utca 23/a.,19.107291,47.525875,district-bbox,0,0
d14-1841,14,Ilosvay Selymes utca,39,Ilosvay Selymes utca 39.,19.097676,47.518245,district-bbox,0,0
d14-1842,14,Ilosvay Selymes utca,49,Ilosvay Selymes utca 49.,19.099008,47.515245,district-bbox,0,0
d14-1843,14,Ipolyság utca,7,Ipolyság utca 7.,19.142188,47.518649,street-segment,0,0
d14-1844,14,Istvánffy utca,24/a,Istvánffy utca 24/a.,19.117993,47.530409,street-segment,0,0
d14-1845,14,Istvánffy utca,27,Istvánffy utca 27.,19.115272,47.527657,street-segment,0,0
d14-1846,14,Istvánffy utca,27/b,Istvánffy utca 27/b.,19.115133,47.527804,street-segment,0,0
d14-1847,14,Istvánffy utca,52/a,Istvánffy utca 52/a.,19.115143,47.527734,street-segment,0,0
d14-1848,14,Jávor utca,8,Jávor utca 8.,19.093742,47.510336,street-segment,0,0
d14-1849,14,Jávorka Ádám utca,13,Jávorka Ádám utca 13.,19.114679,47.522812,street-segment,0,0
d14-1850,14,Jávorka Ádám utca,16,Jávorka Ádám utca 16.,19.11207,47.52051,street-segment,0,0
d14-1851,14,Jávorka Ádám utca,17,Jávorka Ádám utca 17.,19.11472,47.522936,street-segment,0,0
d14-1852,14,Jávorka Ádám utca,48,Jávorka Ádám utca 48.,19.111903,47.52051,street-segment,0,0
d14-1853,14,Jerney utca,24,Jerney utca 24.,19.12336,47.51563,street-segment,0,0
d14-1854,14,Jerney utca,28,Jerney utca 28.,19.122599,47.515711,street-segment,0,0
d14-1855,14,Jurisich Miklós utca,3,Jurisich Miklós utca 3.,19.104466,47.504266,street-segment,0,0
d14-1856,14,Jurisich Miklós utca,6,Jurisich Miklós utca 6.,19.106416,47.505213,street-segment,0,0
d14-1857,14,Jurisich Miklós utca,14,Jurisich Miklós utca 14.,19.106378,47.505292,street-segment,0,0
d14-1858,14,Kassai köz,3,Kassai köz 3.,19.095937,47.521036,district-bbox,0,0
d14-1859,14,Kassai utca,4,Kassai utca 4.,19.108569,47.532403,street-segment,0,0
d14-1860,14,Kassai utca,34,Kassai utca 34.,19.180884,47.532048,street-segment,0,0
d14-1861,14,Kassai utca,116,Kassai utca 116.,19.091423,47.560836,street-segment,0,0
d14-1862,14,Kerékgyártó utca,13/a,Kerékgyártó utca 13/a.,19.112228,47.527328,street-segment,0,0
d14-1863,14,Kerepesi út,130,Kerepesi út 130.,19.111315,47.500379,street-segment,0,0
d14-1864,14,Korong utca,3,Korong utca 3.,19.104246,47.519232,street-segment,0,0
d14-1865,14,Korong utca,37/a,Korong utca 37/a.,19.099983,47.516706,street-segment,0,0
d14-1866,14,Kövér Lajos utca,64,Kövér Lajos utca 64.,19.118632,47.511445,street-segment,0,0
d14-1867,14,Laky Adolf utca,22,Laky Adolf utca 22.,19.103141,47.515862,street-segment,0,0
d14-1868,14,Lengyel utca,14,Lengyel utca 14.,19.123498,47.514484,street-segment,0,0
d14-1869,14,Limanova tér,4,Limanova tér 4.,19.103665,47.521024,street-segment,0,0
d14-1870,14,Lipótvár utca,10,Lipótvár utca 10.,19.129403,47.526965,street-segment,0,0
d14-1871,14,Lipótvár utca,34/b,Lipótvár utca 34/b.,19.129422,47.526929,street-segment,0,0
d14-1872,14,Lőcsei út,20/b,Lőcsei út 20/b.,19.11396,47.520666,street-segment,0,0
d14-1873,14,Lőcsei út,39,Lőcsei út 39.,19.110666,47.521751,street-segment,0,0
d14-1874,14,Lőcsei út,61,Lőcsei út 61.,19.114041,47.520667,street-segment,0,0
d14-1875,14,Lőcsei út,81,Lőcsei út 81.,19.114538,47.520385,street-segment,0,0
d14-1876,14,Lőcsei út,82,Lőcsei út 82.,19.101378,47.524748,street-segment,0,0
d14-1877,14,Mexikói út,42/a,Mexikói út 42/a.,19.092083,47.51833,street-segment,0,0
d14-1878,14,Mexikói út,42/b,Mexikói út 42/b.,19.092029,47.518417,street-segment,0,0
d14-1879,14,Mimóza utca,8,Mimóza utca 8.,19.092719,47.514896,street-segment,0,0
d14-1880,14,Mimóza utca,9,Mimóza utca 9.,19.092691,47.514771,street-segment,0,0
d14-1881,14,Mirtusz utca,46,Mirtusz utca 46.,19.13745,47.50787,street-segment,0,0
d14-1882,14,Miskolczi utca,60,Miskolczi utca 60.,19.10722,47.524037,district-bbox,0,0
d14-1883,14,Miskolczi utca,100,Miskolczi utca 100.,19.091631,47.527233,district-bbox,0,0
d14-1884,14,Mogyoródi út,92,Mogyoródi út 92.,19.140107,47.52391,street-segment,0,0
d14-1885,14,Mogyoródi út,96,Mogyoródi út 96.,19.141895,47.525283,street-segment,0,0
d14-1886,14,Mogyoródi út,122,Mogyoródi út 122.,19.108056,47.502773,street-segment,0,0
d14-1887,14,Mogyoródi út,131,Mogyoródi út 131.,19.116149,47.507641,street-segment,0,0
